product_id,product_name,product_category_x,product_weight_kg,fragility_level,required_strength_score,preferred_biodegradability_score,max_packaging_cost_inr,temperature_sensitive,material_id,material_name,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_kg,recyclability_percent,cost_per_unit_inr,product_category_y,used_for_products,target_cost_inr,target_co2_kg
P002,Laptop,Electronics,2.1,High,8,7,260,No,M065,Multilayer plastic film,6,5,1,4.8,40,90,Food,Snack packs,111.0,5.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M066,PE stretch film,6,6,1,3.9,60,80,Logistics,Wrapping,101.0,4.95
P002,Laptop,Electronics,2.1,High,8,7,260,No,M067,Blown PE film,6,6,1,3.7,65,78,Retail,Wraps,99.0,4.75
P002,Laptop,Electronics,2.1,High,8,7,260,No,M068,Injection molded PP,8,9,2,3.3,80,95,Industrial,Crates,116.0,4.35
P002,Laptop,Electronics,2.1,High,8,7,260,No,M069,Thermoformed PET,7,6,2,3.6,85,88,Food,Trays,109.0,4.65
P002,Laptop,Electronics,2.1,High,8,7,260,No,M070,PE foam,7,8,1,4.0,55,100,Electronics,Cushioning,121.0,5.05
P002,Laptop,Electronics,2.1,High,8,7,260,No,M071,EVOH barrier film,6,5,1,4.2,50,120,Food,Vacuum packs,141.0,5.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M072,Nylon (PA) film,7,7,1,4.6,60,110,Food,Sealed packs,131.0,5.6499999999999995
P002,Laptop,Electronics,2.1,High,8,7,260,No,M073,Polycarbonate,9,15,1,5.2,75,180,Industrial,Protective cases,201.0,6.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M074,ABS plastic,8,12,1,4.8,70,160,Industrial,Housings,181.0,5.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M075,Acetal (POM),8,10,1,4.4,65,155,Industrial,Precision parts,176.0,5.45
P002,Laptop,Electronics,2.1,High,8,7,260,No,M076,Soda-lime glass,9,20,1,5.2,100,140,Cosmetics,Bottles,161.0,6.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M077,Flint glass,9,18,1,5.0,100,150,Food,Jars,171.0,6.05
P002,Laptop,Electronics,2.1,High,8,7,260,No,M078,Amber glass,9,18,1,5.1,100,145,Pharma,Medicine bottles,166.0,6.1499999999999995
P002,Laptop,Electronics,2.1,High,8,7,260,No,M079,Borosilicate glass,9,22,1,5.8,100,165,Pharma,Lab containers,186.0,6.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M080,Tempered glass,10,25,1,6.0,100,180,Electronics,Protective panels,201.0,7.05
P002,Laptop,Electronics,2.1,High,8,7,260,No,M081,Aluminum can alloy,9,12,2,4.8,95,120,Beverage,Cans,141.0,5.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M082,Aluminum foil,6,5,2,4.5,95,90,Food,Wrapping,111.0,5.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M083,Recycled aluminum,9,12,2,3.5,98,110,Beverage,Cans,131.0,4.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M084,Tinplate steel,10,25,1,6.2,92,160,Food,Cans,181.0,7.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M085,Chromium coated steel,10,28,1,6.5,90,170,Food,Containers,191.0,7.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M086,Stainless steel 304,10,30,1,6.8,85,220,Industrial,Drums,241.0,7.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M087,Stainless steel 316,10,32,1,7.0,85,240,Medical,Containers,261.0,8.05
P002,Laptop,Electronics,2.1,High,8,7,260,No,M088,Galvanized steel,10,35,1,6.6,88,200,Industrial,Crates,221.0,7.6499999999999995
P002,Laptop,Electronics,2.1,High,8,7,260,No,M089,Cold rolled steel,10,40,1,7.2,85,210,Industrial,Heavy crates,231.0,8.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M090,Recycled steel,10,38,1,5.5,92,190,Industrial,Containers,211.0,6.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M091,Copper packaging foil,8,10,1,5.9,90,230,Food,Special wraps,251.0,6.95
P002,Laptop,Electronics,2.1,High,8,7,260,No,M092,Brass containers,9,18,1,6.4,88,260,Decor,Gift boxes,281.0,7.45
P002,Laptop,Electronics,2.1,High,8,7,260,No,M093,Lightweight aluminum sheet,8,10,2,4.2,95,115,Electronics,Casings,136.0,5.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M094,Heavy gauge aluminum,9,20,2,5.1,95,140,Industrial,Panels,161.0,6.1499999999999995
P002,Laptop,Electronics,2.1,High,8,7,260,No,M095,Metalized paper,6,6,5,3.5,70,85,Food,Snack packs,106.0,4.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M096,Aluminum composite panel,9,25,1,6.3,80,210,Construction,Panels,231.0,7.35
P002,Laptop,Electronics,2.1,High,8,7,260,No,M097,Steel drums,10,50,1,7.5,85,300,Chemical,Barrels,321.0,8.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M098,Metal closures,8,5,1,4.9,90,60,Beverage,Bottle caps,81.0,5.95
P002,Laptop,Electronics,2.1,High,8,7,260,No,M099,Aerosol aluminum cans,9,12,2,5.0,95,130,Cosmetics,Spray cans,151.0,6.05
P002,Laptop,Electronics,2.1,High,8,7,260,No,M100,Food-grade steel cans,10,30,1,6.6,92,175,Food,Canned goods,196.0,7.6499999999999995
P002,Laptop,Electronics,2.1,High,8,7,260,No,M101,Medical-grade Tyvek,6,5,2,3.8,85,140,Pharma,Sterile pouches,161.0,4.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M102,Blister aluminum foil,7,4,1,4.6,95,120,Pharma,Tablet blisters,141.0,5.6499999999999995
P002,Laptop,Electronics,2.1,High,8,7,260,No,M103,PVC/PVDC blister film,6,4,1,4.9,60,110,Pharma,Medicine packs,131.0,5.95
P002,Laptop,Electronics,2.1,High,8,7,260,No,M104,Sterile paper pouches,5,4,7,2.1,75,95,Medical,Surgical tools,116.0,3.1500000000000004
P002,Laptop,Electronics,2.1,High,8,7,260,No,M105,HDPE medical bottles,8,8,2,3.3,88,90,Pharma,Liquid medicine bottles,111.0,4.35
P002,Laptop,Electronics,2.1,High,8,7,260,No,M106,Vacuum insulated panels,9,20,1,6.9,50,260,Cold Chain,Thermal containers,281.0,7.95
P002,Laptop,Electronics,2.1,High,8,7,260,No,M107,Gel-based cold packs,6,6,1,4.8,40,180,Cold Chain,Vaccine shipping,201.0,5.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M108,Reflective thermal liners,5,5,3,3.9,60,120,Cold Chain,Food delivery bags,141.0,4.95
P002,Laptop,Electronics,2.1,High,8,7,260,No,M109,Insulated paper liners,6,7,8,2.0,75,95,Cold Chain,Fresh food boxes,116.0,3.05
P002,Laptop,Electronics,2.1,High,8,7,260,No,M110,Recyclable EPS alternative foam,7,9,6,3.2,70,130,Cold Chain,Insulated packaging,151.0,4.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M111,Paper bubble wrap,6,6,9,1.6,85,85,E-commerce,Protective wrapping,106.0,2.6500000000000004
P002,Laptop,Electronics,2.1,High,8,7,260,No,M112,Corrugated mailers,7,10,9,1.8,90,75,E-commerce,Book shipping,96.0,2.85
P002,Laptop,Electronics,2.1,High,8,7,260,No,M113,Rigid paper mailer envelopes,6,7,9,1.7,88,70,E-commerce,Document shipping,91.0,2.75
P002,Laptop,Electronics,2.1,High,8,7,260,No,M114,Tamper-evident paper seals,4,2,9,1.2,80,40,E-commerce,Secure packaging,61.0,2.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M115,Inflatable paper air pillows,5,4,9,1.4,78,60,E-commerce,Void fill,81.0,2.45
P002,Laptop,Electronics,2.1,High,8,7,260,No,M116,Grease-resistant molded fiber,6,6,9,1.5,80,70,Food,Burger boxes,91.0,2.55
P002,Laptop,Electronics,2.1,High,8,7,260,No,M117,Barrier-coated paper trays,6,6,8,2.3,72,85,Food,Meal trays,106.0,3.3499999999999996
P002,Laptop,Electronics,2.1,High,8,7,260,No,M118,Compostable takeaway clamshells,5,5,10,1.2,75,90,Food,Takeaway meals,111.0,2.25
P002,Laptop,Electronics,2.1,High,8,7,260,No,M119,Modified atmosphere packaging film,6,5,2,4.4,55,140,Food,Fresh produce,161.0,5.45
P002,Laptop,Electronics,2.1,High,8,7,260,No,M120,Fiber-reinforced paperboard,8,14,9,2.2,85,110,Industrial,Heavy cartons,131.0,3.25
P003,Tablet,Electronics,0.55,High,7,7,160,No,M001,Single-wall corrugated cardboard,8,15,9,1.6,92,55,Electronics,Shipping boxes,60.5,1.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M002,Double-wall corrugated cardboard,9,20,8,2.0,90,75,Electronics,Heavy-duty boxes,80.5,2.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M003,Triple-wall corrugated cardboard,10,30,7,2.5,88,95,Industrial,Machinery packaging,100.5,2.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M004,Kraft linerboard,7,12,9,1.5,90,50,Food,Outer cartons,55.5,1.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M005,Test linerboard,7,10,8,1.8,85,48,Retail,Packaging cartons,53.5,2.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M006,Solid bleached sulfate (SBS),7,10,6,2.6,82,75,Cosmetics,Premium boxes,80.5,2.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M007,Solid unbleached board (SUB),8,12,7,2.2,85,70,Food,Dry food boxes,75.5,2.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M008,Folding boxboard (FBB),7,9,8,2.0,88,65,Pharma,Medicine cartons,70.5,2.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M009,Chipboard,6,8,7,2.4,80,40,Retail,Cereal boxes,45.5,2.675
P003,Tablet,Electronics,0.55,High,7,7,160,No,M010,Thick-wall molded pulp,6,8,10,1.2,88,45,Electronics,Protective trays,50.5,1.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M011,Thin-wall molded pulp,5,6,10,1.0,90,42,Electronics,Insert trays,47.5,1.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M012,Cellulose acetate film,4,2,8,1.5,60,85,Food,Wrappers,90.5,1.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M013,Glassine paper,4,3,7,1.7,65,38,Food,Bakery wraps,43.5,1.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M014,Wax-coated paper,4,3,6,2.2,55,40,Food,Greaseproof wraps,45.5,2.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M015,Greaseproof paper,4,3,7,1.9,60,42,Food,Fast food wraps,47.5,2.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M016,Jute fiber sheet,7,12,9,1.7,80,95,Agriculture,Produce sacks,100.5,1.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M017,Cotton textile wrap,6,8,8,2.1,75,105,Retail,Reusable bags,110.5,2.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M018,Hemp fiber paper,6,7,9,1.4,78,90,Retail,Eco bags,95.5,1.6749999999999998
P003,Tablet,Electronics,0.55,High,7,7,160,No,M019,Kenaf fiber board,7,10,9,1.6,80,88,Industrial,Boards,93.5,1.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M020,Rice husk fiber board,6,9,8,1.8,75,85,Food,Food boxes,90.5,2.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M021,Wheat straw pulp board,6,8,9,1.5,78,82,Food,Takeaway boxes,87.5,1.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M022,Banana fiber paper,5,6,9,1.3,80,80,Retail,Paper bags,85.5,1.5750000000000002
P003,Tablet,Electronics,0.55,High,7,7,160,No,M023,Areca leaf plates,5,4,10,1.1,70,65,Food,Disposable plates,70.5,1.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M024,Paper foam,5,5,9,1.2,85,70,Electronics,Cushioning,75.5,1.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M025,Honeycomb paperboard,8,18,9,1.8,90,90,Industrial,Pallets,95.5,2.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M026,PLA bioplastic,5,3,8,2.9,60,95,Food,Containers,100.5,3.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M027,PHA bioplastic,5,3,9,2.4,65,110,Food,Compostable packs,115.5,2.675
P003,Tablet,Electronics,0.55,High,7,7,160,No,M028,PBS bioplastic,5,3,8,2.7,62,100,Food,Flexible packaging,105.5,2.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M029,Starch-based bioplastic,5,3,8,2.6,65,90,Food,Carry bags,95.5,2.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M030,Sugarcane bagasse pulp,5,4,10,1.1,75,60,Food,Plates,65.5,1.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M031,Bamboo molded pulp,6,6,10,1.3,70,85,Home,Containers,90.5,1.5750000000000002
P003,Tablet,Electronics,0.55,High,7,7,160,No,M032,Mushroom mycelium packaging,5,5,10,0.9,100,110,Electronics,Protective packaging,115.5,1.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M033,Palm leaf packaging,5,4,10,1.2,70,70,Food,Disposable bowls,75.5,1.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M034,Seaweed film,4,2,9,1.4,55,120,Food,Edible wraps,125.5,1.6749999999999998
P003,Tablet,Electronics,0.55,High,7,7,160,No,M035,Cellulose bioplastic,4,2,9,1.6,60,100,Food,Films,105.5,1.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M036,Chitosan biopolymer film,4,2,9,1.8,55,130,Food,Antimicrobial wraps,135.5,2.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M037,Algae-based packaging,4,3,9,1.5,60,125,Food,Eco wraps,130.5,1.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M038,Corn husk fiber,5,4,9,1.4,70,85,Food,Food trays,90.5,1.6749999999999998
P003,Tablet,Electronics,0.55,High,7,7,160,No,M039,Coconut coir fiber,6,7,9,1.6,75,90,Agriculture,Sacks,95.5,1.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M040,Wood wool packaging,6,6,9,1.5,80,80,Electronics,Cushioning,85.5,1.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M041,Bio-coated paper,6,7,8,2.1,70,75,Food,Liquid cartons,80.5,2.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M042,Compostable multilayer film,4,3,8,2.5,55,115,Food,Flexible packs,120.5,2.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M043,Natural latex packaging,5,4,8,2.3,65,105,Medical,Gloves,110.5,2.5749999999999997
P003,Tablet,Electronics,0.55,High,7,7,160,No,M044,Paper-laminated bioplastic,5,4,7,2.8,60,98,Food,Pouches,103.5,3.0749999999999997
P003,Tablet,Electronics,0.55,High,7,7,160,No,M045,Starch biodegradable foam,6,6,9,1.9,70,90,Electronics,Cushioning,95.5,2.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M046,PLA-coated paperboard,6,6,8,2.4,75,88,Food,Cups,93.5,2.675
P003,Tablet,Electronics,0.55,High,7,7,160,No,M047,PHA-coated paperboard,6,6,9,2.2,78,92,Food,Takeaway boxes,97.5,2.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M048,Bio-based barrier film,4,3,8,2.6,58,120,Food,Sealed packs,125.5,2.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M049,Compostable shrink wrap,4,3,7,2.9,55,110,Retail,Wrapping,115.5,3.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M050,Bio-resin composite,7,8,8,2.7,65,130,Industrial,Protective shells,135.5,2.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M051,PET plastic,7,6,2,3.8,85,70,Beverage,Bottles,75.5,4.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M052,Recycled PET (rPET),7,6,3,2.9,90,78,Beverage,Bottles,83.5,3.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M053,HDPE plastic,8,9,2,3.4,88,82,Pharma,Containers,87.5,3.675
P003,Tablet,Electronics,0.55,High,7,7,160,No,M054,Recycled HDPE,8,9,3,2.8,90,85,Pharma,Containers,90.5,3.0749999999999997
P003,Tablet,Electronics,0.55,High,7,7,160,No,M055,LDPE plastic,6,5,1,3.6,70,65,Retail,Bags,70.5,3.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M056,Recycled LDPE,6,5,2,3.0,75,70,Retail,Bags,75.5,3.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M057,PP plastic,7,7,2,3.2,80,78,Food,Food tubs,83.5,3.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M058,Recycled PP,7,7,3,2.7,85,82,Food,Containers,87.5,2.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M059,PS plastic,6,6,1,4.1,60,72,Food,Cups,77.5,4.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M060,EPS foam,8,10,1,4.9,35,90,Electronics,Cushioning,95.5,5.175000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M061,EPP foam,8,12,1,4.2,45,115,Automotive,Parts,120.5,4.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M062,PVC plastic,7,8,1,4.5,55,85,Industrial,Pipes,90.5,4.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M063,Bio-PET,7,6,3,3.1,85,88,Beverage,Bottles,93.5,3.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M064,Oxo-degradable plastic,6,5,2,4.0,50,75,Retail,Bags,80.5,4.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M065,Multilayer plastic film,6,5,1,4.8,40,90,Food,Snack packs,95.5,5.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M066,PE stretch film,6,6,1,3.9,60,80,Logistics,Wrapping,85.5,4.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M067,Blown PE film,6,6,1,3.7,65,78,Retail,Wraps,83.5,3.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M068,Injection molded PP,8,9,2,3.3,80,95,Industrial,Crates,100.5,3.5749999999999997
P003,Tablet,Electronics,0.55,High,7,7,160,No,M069,Thermoformed PET,7,6,2,3.6,85,88,Food,Trays,93.5,3.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M070,PE foam,7,8,1,4.0,55,100,Electronics,Cushioning,105.5,4.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M071,EVOH barrier film,6,5,1,4.2,50,120,Food,Vacuum packs,125.5,4.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M072,Nylon (PA) film,7,7,1,4.6,60,110,Food,Sealed packs,115.5,4.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M073,Polycarbonate,9,15,1,5.2,75,180,Industrial,Protective cases,185.5,5.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M074,ABS plastic,8,12,1,4.8,70,160,Industrial,Housings,165.5,5.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M075,Acetal (POM),8,10,1,4.4,65,155,Industrial,Precision parts,160.5,4.675000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M076,Soda-lime glass,9,20,1,5.2,100,140,Cosmetics,Bottles,145.5,5.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M077,Flint glass,9,18,1,5.0,100,150,Food,Jars,155.5,5.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M078,Amber glass,9,18,1,5.1,100,145,Pharma,Medicine bottles,150.5,5.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M079,Borosilicate glass,9,22,1,5.8,100,165,Pharma,Lab containers,170.5,6.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M080,Tempered glass,10,25,1,6.0,100,180,Electronics,Protective panels,185.5,6.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M081,Aluminum can alloy,9,12,2,4.8,95,120,Beverage,Cans,125.5,5.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M082,Aluminum foil,6,5,2,4.5,95,90,Food,Wrapping,95.5,4.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M083,Recycled aluminum,9,12,2,3.5,98,110,Beverage,Cans,115.5,3.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M084,Tinplate steel,10,25,1,6.2,92,160,Food,Cans,165.5,6.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M085,Chromium coated steel,10,28,1,6.5,90,170,Food,Containers,175.5,6.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M086,Stainless steel 304,10,30,1,6.8,85,220,Industrial,Drums,225.5,7.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M087,Stainless steel 316,10,32,1,7.0,85,240,Medical,Containers,245.5,7.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M088,Galvanized steel,10,35,1,6.6,88,200,Industrial,Crates,205.5,6.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M089,Cold rolled steel,10,40,1,7.2,85,210,Industrial,Heavy crates,215.5,7.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M090,Recycled steel,10,38,1,5.5,92,190,Industrial,Containers,195.5,5.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M091,Copper packaging foil,8,10,1,5.9,90,230,Food,Special wraps,235.5,6.175000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M092,Brass containers,9,18,1,6.4,88,260,Decor,Gift boxes,265.5,6.675000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M093,Lightweight aluminum sheet,8,10,2,4.2,95,115,Electronics,Casings,120.5,4.4750000000000005
P003,Tablet,Electronics,0.55,High,7,7,160,No,M094,Heavy gauge aluminum,9,20,2,5.1,95,140,Industrial,Panels,145.5,5.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M095,Metalized paper,6,6,5,3.5,70,85,Food,Snack packs,90.5,3.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M096,Aluminum composite panel,9,25,1,6.3,80,210,Construction,Panels,215.5,6.575
P003,Tablet,Electronics,0.55,High,7,7,160,No,M097,Steel drums,10,50,1,7.5,85,300,Chemical,Barrels,305.5,7.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M098,Metal closures,8,5,1,4.9,90,60,Beverage,Bottle caps,65.5,5.175000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M099,Aerosol aluminum cans,9,12,2,5.0,95,130,Cosmetics,Spray cans,135.5,5.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M100,Food-grade steel cans,10,30,1,6.6,92,175,Food,Canned goods,180.5,6.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M101,Medical-grade Tyvek,6,5,2,3.8,85,140,Pharma,Sterile pouches,145.5,4.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M102,Blister aluminum foil,7,4,1,4.6,95,120,Pharma,Tablet blisters,125.5,4.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M103,PVC/PVDC blister film,6,4,1,4.9,60,110,Pharma,Medicine packs,115.5,5.175000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M104,Sterile paper pouches,5,4,7,2.1,75,95,Medical,Surgical tools,100.5,2.375
P003,Tablet,Electronics,0.55,High,7,7,160,No,M105,HDPE medical bottles,8,8,2,3.3,88,90,Pharma,Liquid medicine bottles,95.5,3.5749999999999997
P003,Tablet,Electronics,0.55,High,7,7,160,No,M106,Vacuum insulated panels,9,20,1,6.9,50,260,Cold Chain,Thermal containers,265.5,7.175000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M107,Gel-based cold packs,6,6,1,4.8,40,180,Cold Chain,Vaccine shipping,185.5,5.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M108,Reflective thermal liners,5,5,3,3.9,60,120,Cold Chain,Food delivery bags,125.5,4.175
P003,Tablet,Electronics,0.55,High,7,7,160,No,M109,Insulated paper liners,6,7,8,2.0,75,95,Cold Chain,Fresh food boxes,100.5,2.275
P003,Tablet,Electronics,0.55,High,7,7,160,No,M110,Recyclable EPS alternative foam,7,9,6,3.2,70,130,Cold Chain,Insulated packaging,135.5,3.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M111,Paper bubble wrap,6,6,9,1.6,85,85,E-commerce,Protective wrapping,90.5,1.875
P003,Tablet,Electronics,0.55,High,7,7,160,No,M112,Corrugated mailers,7,10,9,1.8,90,75,E-commerce,Book shipping,80.5,2.075
P003,Tablet,Electronics,0.55,High,7,7,160,No,M113,Rigid paper mailer envelopes,6,7,9,1.7,88,70,E-commerce,Document shipping,75.5,1.975
P003,Tablet,Electronics,0.55,High,7,7,160,No,M114,Tamper-evident paper seals,4,2,9,1.2,80,40,E-commerce,Secure packaging,45.5,1.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M115,Inflatable paper air pillows,5,4,9,1.4,78,60,E-commerce,Void fill,65.5,1.6749999999999998
P003,Tablet,Electronics,0.55,High,7,7,160,No,M116,Grease-resistant molded fiber,6,6,9,1.5,80,70,Food,Burger boxes,75.5,1.775
P003,Tablet,Electronics,0.55,High,7,7,160,No,M117,Barrier-coated paper trays,6,6,8,2.3,72,85,Food,Meal trays,90.5,2.5749999999999997
P003,Tablet,Electronics,0.55,High,7,7,160,No,M118,Compostable takeaway clamshells,5,5,10,1.2,75,90,Food,Takeaway meals,95.5,1.475
P003,Tablet,Electronics,0.55,High,7,7,160,No,M119,Modified atmosphere packaging film,6,5,2,4.4,55,140,Food,Fresh produce,145.5,4.675000000000001
P003,Tablet,Electronics,0.55,High,7,7,160,No,M120,Fiber-reinforced paperboard,8,14,9,2.2,85,110,Industrial,Heavy cartons,115.5,2.475
P004,Smartwatch,Electronics,0.18,Medium,6,7,90,No,M001,Single-wall corrugated cardboard,8,15,9,1.6,92,55,Electronics,Shipping boxes,56.8,1.6900000000000002
P004,Smartwatch,Electronics,0.18,Medium,6,7,90,No,M002,Double-wall corrugated cardboard,9,20,8,2.0,90,75,Electronics,Heavy-duty boxes,76.8,2.09
P004,Smartwatch,Electronics,0.18,Medium,6,7,90,No,M003,Triple-wall corrugated cardboard,10,30,7,2.5,88,95,Industrial,Machinery packaging,96.8,2.59
P004,Smartwatch,Electronics,0.18,Medium,6,7,90,No,M004,Kraft linerboard,7,12,9,1.5,90,50,Food,Outer cartons,51.8,1.59
P004,Smartwatch,Electronics,0.18,Medium,6,7,90,No,M005,Test linerboard,7,10,8,1.8,85,48,Retail,Packaging cartons,49.8,1.8900000000000001
